Quandl Code|Date|PMT|TCE
 OTKR_R/VLCC_TD3_TCE|2011-Aug-08|10.40| 5,950 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-09|10.40| 5,950 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-10|10.40| 6,014 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-11|10.40| 6,078 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-12|10.40| 6,142 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-15|10.17| 5,056 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-16|10.17| 5,120 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-17|10.40| 6,334 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-18|10.40| 6,398 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-19|10.63| 7,612 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-22|10.63| 7,676 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-23|10.85| 8,890 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-24|10.85| 8,954 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-25|10.85| 9,019 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-26|10.63| 7,932 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-30|10.63| 7,997 
 OTKR_R/VLCC_TD3_TCE|2011-Aug-31|10.63| 8,061 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-01|10.63| 8,381 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-02|10.63| 8,381 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-05|10.40| 7,231 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-06|10.40| 7,231 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-07|10.17| 6,081 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-08|10.17| 6,081 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-09|10.17| 6,081 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-12|10.17| 6,017 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-13|10.17| 5,952 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-14|10.17| 5,888 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-15|9.95| 4,674 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-16|10.17| 5,760 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-19|10.17| 5,696 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-20|10.17| 5,632 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-21|10.17| 5,568 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-22|10.17| 5,504 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-23|10.17| 5,440 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-26|10.17| 5,376 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-27|9.95| 4,162 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-28|9.72| 2,948 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-29|9.50| 1,733 
 OTKR_R/VLCC_TD3_TCE|2011-Sep-30|9.27| 519 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-03|9.27| 455 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-04|9.50| 1,541 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-05|9.50| 1,477 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-06|9.50| 1,413 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-07|9.27| 199 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-10|9.27| 135 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-11|9.72| 2,371 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-12|9.72| 2,307 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-13|9.95| 3,393 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-14|10.17| 4,543 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-17|10.40| 5,693 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-18|10.85| 7,994 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-19|10.85| 7,994 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-20|11.31| 10,294 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-21|11.53| 11,444 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-24|11.76| 12,594 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-25|12.21| 14,894 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-26|12.66| 17,195 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-27|12.44| 16,045 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-28|11.53| 11,380 
 OTKR_R/VLCC_TD3_TCE|2011-Oct-31|11.08| 9,016 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-01|11.08| 9,016 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-02|11.31| 10,166 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-03|11.08| 9,016 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-04|11.08| 9,016 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-07|11.31| 10,166 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-08|11.76| 12,466 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-09|12.44| 15,916 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-10|13.11| 19,367 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-11|13.34| 20,517 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-14|13.57| 21,667 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-15|14.02| 23,967 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-16|14.24| 24,861 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-17|14.47| 26,011 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-18|15.15| 29,462 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-21|15.15| 29,462 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-22|15.37| 30,612 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-23|15.15| 29,462 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-24|14.02| 23,711 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-25|13.79| 22,561 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-28|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-29|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Nov-30|13.57| 21,411 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-01|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-02|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-05|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-06|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-07|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-08|13.34| 20,261 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-09|13.11| 19,111 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-12|13.11| 19,111 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-13|12.89| 17,960 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-14|12.89| 17,960 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-15|12.89| 17,960 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-16|12.89| 17,896 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-19|12.89| 17,832 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-20|13.11| 18,918 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-21|13.11| 18,854 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-22|13.11| 18,790 
 OTKR_R/VLCC_TD3_TCE|2011-Dec-23|13.11| 18,726 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-03|13.48| 20,450 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-04|13.48| 19,041 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-05|13.74| 19,963 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-06|14.01| 21,911 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-09|14.01| 21,846 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-10|14.01| 21,846 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-11|14.01| 20,886 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-12|14.01| 20,886 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-13|14.28| 22,128 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-16|15.09| 26,433 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-17|15.63| 29,111 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-18|16.44| 32,839 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-19|17.52| 38,643 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-20|17.52| 38,451 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-23|17.52| 38,643 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-24|17.52| 39,156 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-25|17.52| 38,899 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-26|16.98| 36,094 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-27|15.90| 30,546 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-30|15.36| 28,381 
 OTKR_R/VLCC_TD3_TCE|2012-Jan-31|14.28| 22,577 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-01|13.48| 18,656 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-02|13.21| 17,414 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-03|13.21| 18,182 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-06|13.21| 17,670 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-07|13.21| 17,542 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-08|13.21| 17,414 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-09|13.21| 16,645 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-10|13.21| 16,645 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-13|13.21| 16,389 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-14|13.74| 19,835 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-15|14.55| 23,756 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-16|14.55| 24,076 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-17|14.82| 24,550 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-20|14.82| 24,806 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-21|14.55| 23,627 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-22|14.82| 24,422 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-23|14.55| 22,539 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-24|14.28| 20,975 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-27|14.28| 20,463 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-28|14.28| 21,040 
 OTKR_R/VLCC_TD3_TCE|2012-Feb-29|14.01| 20,629 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-01|14.28| 21,936 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-02|14.28| 20,655 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-05|14.01| 19,476 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-06|14.28| 21,040 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-07|14.55| 23,307 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-08|14.82| 24,358 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-09|15.09| 26,241 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-12|15.63| 29,239 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-13|15.90| 29,713 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-14|17.25| 36,760 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-15|17.52| 38,387 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-16|17.79| 39,566 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-19|17.79| 39,438 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-20|17.25| 36,824 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-21|16.98| 35,581 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-22|16.71| 34,274 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-23|16.17| 31,340 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-26|15.90| 29,777 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-27|17.25| 36,311 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-28|18.33| 41,987 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-29|18.33| 42,307 
 OTKR_R/VLCC_TD3_TCE|2012-Mar-30|18.87| 45,306 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-02|19.13| 46,548 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-03|19.13| 46,484 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-04|19.13| 46,805 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-05|19.13| 46,740 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-10|18.87| 45,690 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-11|18.87| 46,330 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-12|18.33| 43,396 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-13|18.06| 41,769 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-16|17.79| 41,039 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-17|16.98| 37,311 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-18|15.90| 31,635 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-19|15.36| 28,893 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-20|14.28| 23,217 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-23|14.55| 24,973 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-24|15.09| 27,330 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-25|16.17| 32,942 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-26|17.25| 38,169 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-27|17.52| 39,156 
 OTKR_R/VLCC_TD3_TCE|2012-Apr-30|17.52| 39,412 
 OTKR_R/VLCC_TD3_TCE|2012-May-01|17.25| 37,913 
 OTKR_R/VLCC_TD3_TCE|2012-May-02|16.44| 33,672 
 OTKR_R/VLCC_TD3_TCE|2012-May-03|16.17| 32,878 
 OTKR_R/VLCC_TD3_TCE|2012-May-04|15.90| 32,211 
 OTKR_R/VLCC_TD3_TCE|2012-May-08|15.90| 33,236 
 OTKR_R/VLCC_TD3_TCE|2012-May-09|15.90| 33,557 
 OTKR_R/VLCC_TD3_TCE|2012-May-10|15.36| 31,007 
 OTKR_R/VLCC_TD3_TCE|2012-May-11|15.09| 30,533 
 OTKR_R/VLCC_TD3_TCE|2012-May-14|15.09| 30,597 
 OTKR_R/VLCC_TD3_TCE|2012-May-15|15.09| 30,213 
 OTKR_R/VLCC_TD3_TCE|2012-May-16|15.36| 31,455 
 OTKR_R/VLCC_TD3_TCE|2012-May-17|15.63| 32,890 
 OTKR_R/VLCC_TD3_TCE|2012-May-18|16.17| 36,529 
 OTKR_R/VLCC_TD3_TCE|2012-May-21|16.17| 36,337 
 OTKR_R/VLCC_TD3_TCE|2012-May-22|15.90| 34,517 
 OTKR_R/VLCC_TD3_TCE|2012-May-23|15.36| 31,904 
 OTKR_R/VLCC_TD3_TCE|2012-May-24|15.36| 32,224 
 OTKR_R/VLCC_TD3_TCE|2012-May-25|15.09| 30,213 
 OTKR_R/VLCC_TD3_TCE|2012-May-28|15.09| 30,341 
 OTKR_R/VLCC_TD3_TCE|2012-May-29|14.55| 27,535 
 OTKR_R/VLCC_TD3_TCE|2012-May-30|13.74| 23,935 
 OTKR_R/VLCC_TD3_TCE|2012-May-31|13.21| 22,282 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-01|13.21| 23,435 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-06|12.94| 23,345 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-07|12.40| 20,731 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-08|12.13| 19,617 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-11|11.05| 13,236 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-12|11.05| 14,005 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-13|11.05| 13,621 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-14|10.78| 12,378 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-15|11.05| 13,236 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-18|11.05| 13,300 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-19|11.59| 17,707 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-20|11.59| 17,259 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-21|11.86| 19,527 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-22|11.59| 19,053 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-25|11.32| 17,554 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-26|11.32| 17,361 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-27|11.05| 15,862 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-28|11.05| 15,862 
 OTKR_R/VLCC_TD3_TCE|2012-Jun-29|10.78| 14,556 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-02|10.51| 12,032 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-03|9.97| 9,162 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-04|9.70| 6,638 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-05|9.70| 6,318 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-06|9.70| 6,766 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-09|9.70| 7,471 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-10|9.70| 7,535 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-11|9.16| 4,729 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-12|9.16| 4,793 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-13|9.16| 3,832 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-16|9.16| 3,960 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-17|9.16| 3,256 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-18|9.16| 3,128 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-19|9.16| 2,103 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-20|9.16| 1,975 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-23|9.16| 3,063 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-24|9.16| 3,384 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-25|9.16| 3,256 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-26|9.16| 2,999 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-27|9.16| 2,039 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-30|9.16| 1,975 
 OTKR_R/VLCC_TD3_TCE|2012-Jul-31|9.16| 2,231 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-01|9.16| 2,359 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-02|9.16| 2,359 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-03|9.16| 1,910 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-06|9.16| 1,462 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-07|9.70| 3,563 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-08|9.97| 4,742 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-09|9.97| 4,486 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-10|9.97| 4,358 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-13|9.97| 4,742 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-14|9.97| 4,230 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-15|9.70| 2,859 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-16|9.70| 1,962 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-17|9.70| 2,282 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-20|9.70| 2,346 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-21|9.97| 3,461 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-22|9.70| 2,346 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-23|9.70| 1,321 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-24|9.70| 1,834 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-28|9.70| 2,026 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-29|9.70| 2,218 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-30|9.70| 1,834 
 OTKR_R/VLCC_TD3_TCE|2012-Aug-31|9.70| 1,834 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-03|9.70| 1,578 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-04|9.97| 2,116 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-05|10.24| 4,512 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-06|10.51| 5,882 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-07|10.78| 7,317 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-10|10.78| 7,317 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-11|10.78| 7,253 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-12|10.78| 6,997 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-13|10.78| 7,125 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-14|10.78| 6,421 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-17|10.78| 6,741 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-18|10.78| 7,446 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-19|10.78| 8,278 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-20|10.78| 9,752 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-21|10.78| 9,175 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-24|10.51| 7,868 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-25|10.24| 6,369 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-26|9.97| 5,575 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-27|9.70| 4,332 
 OTKR_R/VLCC_TD3_TCE|2012-Sep-28|9.70| 3,307 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-01|9.70| 3,820 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-02|9.97| 5,190 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-03|9.70| 4,524 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-04|9.43| 3,666 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-05|9.43| 3,089 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-08|9.43| 3,986 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-09|9.70| 5,293 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-10|9.70| 4,140 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-11|9.70| 4,076 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-12|9.70| 4,140 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-15|9.70| 4,396 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-16|9.70| 3,948 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-17|9.70| 4,716 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-18|9.70| 4,780 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-19|9.70| 4,780 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-22|9.97| 6,151 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-23|9.97| 6,600 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-24|9.97| 6,792 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-25|9.97| 6,856 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-26|9.97| 7,240 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-29|9.70| 5,613 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-30|9.70| 6,061 
 OTKR_R/VLCC_TD3_TCE|2012-Oct-31|9.70| 6,318 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-01|9.70| 6,446 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-02|9.70| 6,702 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-05|9.70| 7,855 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-06|9.70| 7,727 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-07|9.97| 8,137 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-08|10.24| 10,533 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-09|10.78| 13,531 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-12|11.05| 13,813 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-13|12.40| 21,051 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-14|12.94| 23,665 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-15|13.48| 26,023 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-16|13.48| 25,574 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-19|15.09| 33,607 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-20|15.09| 33,671 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-21|15.09| 34,440 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-22|14.82| 32,749 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-23|14.82| 32,685 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-26|14.55| 31,314 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-27|14.01| 28,124 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-28|13.21| 24,972 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-29|12.94| 24,178 
 OTKR_R/VLCC_TD3_TCE|2012-Nov-30|12.94| 23,985 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-03|12.94| 23,729 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-04|12.94| 23,601 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-05|12.67| 21,974 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-06|12.67| 22,230 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-07|12.67| 22,871 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-10|12.40| 21,051 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-11|12.40| 21,180 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-12|12.40| 20,987 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-13|12.67| 22,935 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-14|12.67| 22,550 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-17|12.67| 22,486 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-18|12.94| 23,537 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-19|13.21| 24,652 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-20|13.21| 24,716 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-21|13.21| 24,908 
 OTKR_R/VLCC_TD3_TCE|2012-Dec-24|12.94| 23,601 
 OTKR_R/VLCC_TD3_TCE|2013-Jan-02|12.64| 22,047 
 OTKR_R/VLCC_TD3_TCE|2013-Jan-03|12.64| 21,599 
