Quandl Code|Date|Value
VLCC_TD3_DBBL|2006-Mar-27|1.5
VLCC_TD3_DBBL|2006-Mar-28|1.46
VLCC_TD3_DBBL|2006-Mar-29|1.35
VLCC_TD3_DBBL|2006-Mar-30|1.27
VLCC_TD3_DBBL|2006-Mar-31|1.21
VLCC_TD3_DBBL|2006-Apr-03|1.19
VLCC_TD3_DBBL|2006-Apr-04|1.15
VLCC_TD3_DBBL|2006-Apr-05|1.13
VLCC_TD3_DBBL|2006-Apr-06|1.11
VLCC_TD3_DBBL|2006-Apr-07|1.13
VLCC_TD3_DBBL|2006-Apr-10|1.13
VLCC_TD3_DBBL|2006-Apr-11|1.13
VLCC_TD3_DBBL|2006-Apr-12|1.13
VLCC_TD3_DBBL|2006-Apr-13|1.11
VLCC_TD3_DBBL|2006-Apr-18|1.13
VLCC_TD3_DBBL|2006-Apr-19|1.17
VLCC_TD3_DBBL|2006-Apr-20|1.15
VLCC_TD3_DBBL|2006-Apr-21|1.17
VLCC_TD3_DBBL|2006-Apr-24|1.21
VLCC_TD3_DBBL|2006-Apr-25|1.25
VLCC_TD3_DBBL|2006-Apr-26|1.25
VLCC_TD3_DBBL|2006-Apr-27|1.27
VLCC_TD3_DBBL|2006-Apr-28|1.29
VLCC_TD3_DBBL|2006-May-02|1.29
VLCC_TD3_DBBL|2006-May-03|1.29
VLCC_TD3_DBBL|2006-May-04|1.31
VLCC_TD3_DBBL|2006-May-05|1.33
VLCC_TD3_DBBL|2006-May-08|1.33
VLCC_TD3_DBBL|2006-May-09|1.31
VLCC_TD3_DBBL|2006-May-10|1.33
VLCC_TD3_DBBL|2006-May-11|1.33
VLCC_TD3_DBBL|2006-May-12|1.37
VLCC_TD3_DBBL|2006-May-15|1.41
VLCC_TD3_DBBL|2006-May-16|1.46
VLCC_TD3_DBBL|2006-May-17|1.46
VLCC_TD3_DBBL|2006-May-18|1.46
VLCC_TD3_DBBL|2006-May-19|1.46
VLCC_TD3_DBBL|2006-May-22|1.5
VLCC_TD3_DBBL|2006-May-23|1.5
VLCC_TD3_DBBL|2006-May-24|1.54
VLCC_TD3_DBBL|2006-May-25|1.58
VLCC_TD3_DBBL|2006-May-26|1.6
VLCC_TD3_DBBL|2006-May-30|1.6
VLCC_TD3_DBBL|2006-May-31|1.68
VLCC_TD3_DBBL|2006-Jun-01|1.74
VLCC_TD3_DBBL|2006-Jun-02|1.84
VLCC_TD3_DBBL|2006-Jun-05|2
VLCC_TD3_DBBL|2006-Jun-06|2.02
VLCC_TD3_DBBL|2006-Jun-07|2.12
VLCC_TD3_DBBL|2006-Jun-08|2.16
VLCC_TD3_DBBL|2006-Jun-09|2.24
VLCC_TD3_DBBL|2006-Jun-12|2.28
VLCC_TD3_DBBL|2006-Jun-13|2.3
VLCC_TD3_DBBL|2006-Jun-14|2.39
VLCC_TD3_DBBL|2006-Jun-15|2.41
VLCC_TD3_DBBL|2006-Jun-16|2.41
VLCC_TD3_DBBL|2006-Jun-19|2.39
VLCC_TD3_DBBL|2006-Jun-20|2.43
VLCC_TD3_DBBL|2006-Jun-21|2.36
VLCC_TD3_DBBL|2006-Jun-22|2.3
VLCC_TD3_DBBL|2006-Jun-23|2.26
VLCC_TD3_DBBL|2006-Jun-26|2.22
VLCC_TD3_DBBL|2006-Jun-27|2.2
VLCC_TD3_DBBL|2006-Jun-28|2.12
VLCC_TD3_DBBL|2006-Jun-29|2.04
VLCC_TD3_DBBL|2006-Jun-30|1.96
VLCC_TD3_DBBL|2006-Jul-03|1.92
VLCC_TD3_DBBL|2006-Jul-04|1.9
VLCC_TD3_DBBL|2006-Jul-05|1.96
VLCC_TD3_DBBL|2006-Jul-06|2.1
VLCC_TD3_DBBL|2006-Jul-07|2.24
VLCC_TD3_DBBL|2006-Jul-10|2.34
VLCC_TD3_DBBL|2006-Jul-11|2.41
VLCC_TD3_DBBL|2006-Jul-12|2.43
VLCC_TD3_DBBL|2006-Jul-13|2.45
VLCC_TD3_DBBL|2006-Jul-14|2.47
VLCC_TD3_DBBL|2006-Jul-17|2.51
VLCC_TD3_DBBL|2006-Jul-18|2.81
VLCC_TD3_DBBL|2006-Jul-19|2.85
VLCC_TD3_DBBL|2006-Jul-20|2.87
VLCC_TD3_DBBL|2006-Jul-21|2.87
VLCC_TD3_DBBL|2006-Jul-24|2.85
VLCC_TD3_DBBL|2006-Jul-25|2.83
VLCC_TD3_DBBL|2006-Jul-26|2.73
VLCC_TD3_DBBL|2006-Jul-27|2.69
VLCC_TD3_DBBL|2006-Jul-28|2.65
VLCC_TD3_DBBL|2006-Jul-31|2.61
VLCC_TD3_DBBL|2006-Aug-01|2.53
VLCC_TD3_DBBL|2006-Aug-02|2.24
VLCC_TD3_DBBL|2006-Aug-03|2.18
VLCC_TD3_DBBL|2006-Aug-04|2.1
VLCC_TD3_DBBL|2006-Aug-07|2.02
VLCC_TD3_DBBL|2006-Aug-08|2.02
VLCC_TD3_DBBL|2006-Aug-09|2.2
VLCC_TD3_DBBL|2006-Aug-10|2.49
VLCC_TD3_DBBL|2006-Aug-11|2.65
VLCC_TD3_DBBL|2006-Aug-14|2.75
VLCC_TD3_DBBL|2006-Aug-15|2.75
VLCC_TD3_DBBL|2006-Aug-16|2.77
VLCC_TD3_DBBL|2006-Aug-17|2.73
VLCC_TD3_DBBL|2006-Aug-18|2.63
VLCC_TD3_DBBL|2006-Aug-21|2.57
VLCC_TD3_DBBL|2006-Aug-22|2.53
VLCC_TD3_DBBL|2006-Aug-23|2.53
VLCC_TD3_DBBL|2006-Aug-24|2.53
VLCC_TD3_DBBL|2006-Aug-25|2.51
VLCC_TD3_DBBL|2006-Aug-29|2.43
VLCC_TD3_DBBL|2006-Aug-30|2.28
VLCC_TD3_DBBL|2006-Aug-31|2.22
VLCC_TD3_DBBL|2006-Sep-01|2.22
VLCC_TD3_DBBL|2006-Sep-04|2.18
VLCC_TD3_DBBL|2006-Sep-05|2.18
VLCC_TD3_DBBL|2006-Sep-06|2.24
VLCC_TD3_DBBL|2006-Sep-07|2.24
VLCC_TD3_DBBL|2006-Sep-08|2.28
VLCC_TD3_DBBL|2006-Sep-11|2.28
VLCC_TD3_DBBL|2006-Sep-12|2.28
VLCC_TD3_DBBL|2006-Sep-13|2.3
VLCC_TD3_DBBL|2006-Sep-14|2.28
VLCC_TD3_DBBL|2006-Sep-15|2.3
VLCC_TD3_DBBL|2006-Sep-18|2.45
VLCC_TD3_DBBL|2006-Sep-19|2.51
VLCC_TD3_DBBL|2006-Sep-20|2.51
VLCC_TD3_DBBL|2006-Sep-21|2.53
VLCC_TD3_DBBL|2006-Sep-22|2.51
VLCC_TD3_DBBL|2006-Sep-25|2.47
VLCC_TD3_DBBL|2006-Sep-26|2.45
VLCC_TD3_DBBL|2006-Sep-27|2.41
VLCC_TD3_DBBL|2006-Sep-28|2.28
VLCC_TD3_DBBL|2006-Sep-29|2.18
VLCC_TD3_DBBL|2006-Oct-02|2.08
VLCC_TD3_DBBL|2006-Oct-03|1.88
VLCC_TD3_DBBL|2006-Oct-04|1.78
VLCC_TD3_DBBL|2006-Oct-05|1.72
VLCC_TD3_DBBL|2006-Oct-06|1.7
VLCC_TD3_DBBL|2006-Oct-09|1.6
VLCC_TD3_DBBL|2006-Oct-10|1.56
VLCC_TD3_DBBL|2006-Oct-11|1.54
VLCC_TD3_DBBL|2006-Oct-12|1.52
VLCC_TD3_DBBL|2006-Oct-13|1.48
VLCC_TD3_DBBL|2006-Oct-16|1.46
VLCC_TD3_DBBL|2006-Oct-17|1.48
VLCC_TD3_DBBL|2006-Oct-18|1.5
VLCC_TD3_DBBL|2006-Oct-19|1.5
VLCC_TD3_DBBL|2006-Oct-20|1.52
VLCC_TD3_DBBL|2006-Oct-23|1.52
VLCC_TD3_DBBL|2006-Oct-24|1.5
VLCC_TD3_DBBL|2006-Oct-25|1.5
VLCC_TD3_DBBL|2006-Oct-26|1.5
VLCC_TD3_DBBL|2006-Oct-27|1.46
VLCC_TD3_DBBL|2006-Oct-30|1.46
VLCC_TD3_DBBL|2006-Oct-31|1.44
VLCC_TD3_DBBL|2006-Nov-01|1.41
VLCC_TD3_DBBL|2006-Nov-02|1.41
VLCC_TD3_DBBL|2006-Nov-03|1.39
VLCC_TD3_DBBL|2006-Nov-06|1.41
VLCC_TD3_DBBL|2006-Nov-07|1.44
VLCC_TD3_DBBL|2006-Nov-08|1.46
VLCC_TD3_DBBL|2006-Nov-09|1.5
VLCC_TD3_DBBL|2006-Nov-10|1.5
VLCC_TD3_DBBL|2006-Nov-13|1.5
VLCC_TD3_DBBL|2006-Nov-14|1.5
VLCC_TD3_DBBL|2006-Nov-15|1.48
VLCC_TD3_DBBL|2006-Nov-16|1.48
VLCC_TD3_DBBL|2006-Nov-17|1.41
VLCC_TD3_DBBL|2006-Nov-20|1.39
VLCC_TD3_DBBL|2006-Nov-21|1.37
VLCC_TD3_DBBL|2006-Nov-22|1.37
VLCC_TD3_DBBL|2006-Nov-23|1.27
VLCC_TD3_DBBL|2006-Nov-24|1.21
VLCC_TD3_DBBL|2006-Nov-27|1.21
VLCC_TD3_DBBL|2006-Nov-28|1.17
VLCC_TD3_DBBL|2006-Nov-29|1.13
VLCC_TD3_DBBL|2006-Nov-30|1.11
VLCC_TD3_DBBL|2006-Dec-01|1.11
VLCC_TD3_DBBL|2006-Dec-04|1.15
VLCC_TD3_DBBL|2006-Dec-05|1.19
VLCC_TD3_DBBL|2006-Dec-06|1.23
VLCC_TD3_DBBL|2006-Dec-07|1.29
VLCC_TD3_DBBL|2006-Dec-08|1.29
VLCC_TD3_DBBL|2006-Dec-11|1.27
VLCC_TD3_DBBL|2006-Dec-12|1.25
VLCC_TD3_DBBL|2006-Dec-13|1.23
VLCC_TD3_DBBL|2006-Dec-14|1.25
VLCC_TD3_DBBL|2006-Dec-15|1.23
VLCC_TD3_DBBL|2006-Dec-18|1.23
VLCC_TD3_DBBL|2006-Dec-19|1.23
VLCC_TD3_DBBL|2006-Dec-20|1.21
VLCC_TD3_DBBL|2006-Dec-21|1.19
VLCC_TD3_DBBL|2006-Dec-22|1.19
VLCC_TD3_DBBL|2007-Jan-02|1.25
VLCC_TD3_DBBL|2007-Jan-03|1.28
VLCC_TD3_DBBL|2007-Jan-04|1.23
VLCC_TD3_DBBL|2007-Jan-05|1.23
VLCC_TD3_DBBL|2007-Jan-08|1.23
VLCC_TD3_DBBL|2007-Jan-09|1.3
VLCC_TD3_DBBL|2007-Jan-10|1.35
VLCC_TD3_DBBL|2007-Jan-11|1.39
VLCC_TD3_DBBL|2007-Jan-12|1.49
VLCC_TD3_DBBL|2007-Jan-15|1.58
VLCC_TD3_DBBL|2007-Jan-16|1.65
VLCC_TD3_DBBL|2007-Jan-17|1.68
VLCC_TD3_DBBL|2007-Jan-18|1.65
VLCC_TD3_DBBL|2007-Jan-19|1.63
VLCC_TD3_DBBL|2007-Jan-22|1.58
VLCC_TD3_DBBL|2007-Jan-23|1.58
VLCC_TD3_DBBL|2007-Jan-24|1.58
VLCC_TD3_DBBL|2007-Jan-25|1.58
VLCC_TD3_DBBL|2007-Jan-26|1.58
VLCC_TD3_DBBL|2007-Jan-29|1.56
VLCC_TD3_DBBL|2007-Jan-30|1.56
VLCC_TD3_DBBL|2007-Jan-31|1.54
VLCC_TD3_DBBL|2007-Feb-01|1.51
VLCC_TD3_DBBL|2007-Feb-02|1.49
VLCC_TD3_DBBL|2007-Feb-05|1.51
VLCC_TD3_DBBL|2007-Feb-06|1.49
VLCC_TD3_DBBL|2007-Feb-07|1.49
VLCC_TD3_DBBL|2007-Feb-08|1.46
VLCC_TD3_DBBL|2007-Feb-09|1.44
VLCC_TD3_DBBL|2007-Feb-12|1.42
VLCC_TD3_DBBL|2007-Feb-13|1.42
VLCC_TD3_DBBL|2007-Feb-14|1.37
VLCC_TD3_DBBL|2007-Feb-15|1.35
VLCC_TD3_DBBL|2007-Feb-16|1.37
VLCC_TD3_DBBL|2007-Feb-19|1.37
VLCC_TD3_DBBL|2007-Feb-20|1.35
VLCC_TD3_DBBL|2007-Feb-21|1.3
VLCC_TD3_DBBL|2007-Feb-22|1.35
VLCC_TD3_DBBL|2007-Feb-23|1.46
VLCC_TD3_DBBL|2007-Feb-26|1.49
VLCC_TD3_DBBL|2007-Feb-27|1.51
VLCC_TD3_DBBL|2007-Feb-28|1.54
VLCC_TD3_DBBL|2007-Mar-01|1.63
VLCC_TD3_DBBL|2007-Mar-02|1.68
VLCC_TD3_DBBL|2007-Mar-05|1.7
VLCC_TD3_DBBL|2007-Mar-06|1.72
VLCC_TD3_DBBL|2007-Mar-07|1.75
VLCC_TD3_DBBL|2007-Mar-08|1.84
VLCC_TD3_DBBL|2007-Mar-09|1.98
VLCC_TD3_DBBL|2007-Mar-12|2.03
VLCC_TD3_DBBL|2007-Mar-13|2.1
VLCC_TD3_DBBL|2007-Mar-14|2.13
VLCC_TD3_DBBL|2007-Mar-15|2.15
VLCC_TD3_DBBL|2007-Mar-16|2.17
VLCC_TD3_DBBL|2007-Mar-19|2.22
VLCC_TD3_DBBL|2007-Mar-20|2.29
VLCC_TD3_DBBL|2007-Mar-21|2.32
VLCC_TD3_DBBL|2007-Mar-22|2.34
VLCC_TD3_DBBL|2007-Mar-23|2.36
VLCC_TD3_DBBL|2007-Mar-26|2.36
VLCC_TD3_DBBL|2007-Mar-27|2.27
VLCC_TD3_DBBL|2007-Mar-28|2.24
VLCC_TD3_DBBL|2007-Mar-29|2.2
VLCC_TD3_DBBL|2007-Mar-30|2.17
VLCC_TD3_DBBL|2007-Apr-02|1.98
VLCC_TD3_DBBL|2007-Apr-03|1.84
VLCC_TD3_DBBL|2007-Apr-04|1.77
VLCC_TD3_DBBL|2007-Apr-05|1.75
VLCC_TD3_DBBL|2007-Apr-10|1.56
VLCC_TD3_DBBL|2007-Apr-11|1.39
VLCC_TD3_DBBL|2007-Apr-12|1.35
VLCC_TD3_DBBL|2007-Apr-13|1.3
VLCC_TD3_DBBL|2007-Apr-16|1.28
VLCC_TD3_DBBL|2007-Apr-17|1.25
VLCC_TD3_DBBL|2007-Apr-18|1.25
VLCC_TD3_DBBL|2007-Apr-19|1.25
VLCC_TD3_DBBL|2007-Apr-20|1.23
VLCC_TD3_DBBL|2007-Apr-23|1.23
VLCC_TD3_DBBL|2007-Apr-24|1.3
VLCC_TD3_DBBL|2007-Apr-25|1.35
VLCC_TD3_DBBL|2007-Apr-26|1.39
VLCC_TD3_DBBL|2007-Apr-27|1.44
VLCC_TD3_DBBL|2007-Apr-30|1.54
VLCC_TD3_DBBL|2007-May-01|1.65
VLCC_TD3_DBBL|2007-May-02|1.77
VLCC_TD3_DBBL|2007-May-03|1.91
VLCC_TD3_DBBL|2007-May-04|2.01
VLCC_TD3_DBBL|2007-May-08|2.08
VLCC_TD3_DBBL|2007-May-09|2.13
VLCC_TD3_DBBL|2007-May-10|2.1
VLCC_TD3_DBBL|2007-May-11|2.13
VLCC_TD3_DBBL|2007-May-14|2.1
VLCC_TD3_DBBL|2007-May-15|2.1
VLCC_TD3_DBBL|2007-May-16|2.1
VLCC_TD3_DBBL|2007-May-17|2.03
VLCC_TD3_DBBL|2007-May-18|2.01
VLCC_TD3_DBBL|2007-May-21|2.01
VLCC_TD3_DBBL|2007-May-22|1.98
VLCC_TD3_DBBL|2007-May-23|1.96
VLCC_TD3_DBBL|2007-May-24|1.94
VLCC_TD3_DBBL|2007-May-25|1.91
VLCC_TD3_DBBL|2007-May-29|1.87
VLCC_TD3_DBBL|2007-May-30|1.87
VLCC_TD3_DBBL|2007-May-31|1.82
VLCC_TD3_DBBL|2007-Jun-01|1.8
VLCC_TD3_DBBL|2007-Jun-04|1.75
VLCC_TD3_DBBL|2007-Jun-05|1.7
VLCC_TD3_DBBL|2007-Jun-06|1.68
VLCC_TD3_DBBL|2007-Jun-07|1.65
VLCC_TD3_DBBL|2007-Jun-08|1.63
VLCC_TD3_DBBL|2007-Jun-11|1.63
VLCC_TD3_DBBL|2007-Jun-12|1.63
VLCC_TD3_DBBL|2007-Jun-13|1.65
VLCC_TD3_DBBL|2007-Jun-14|1.68
VLCC_TD3_DBBL|2007-Jun-15|1.68
VLCC_TD3_DBBL|2007-Jun-18|1.65
VLCC_TD3_DBBL|2007-Jun-19|1.63
VLCC_TD3_DBBL|2007-Jun-20|1.61
VLCC_TD3_DBBL|2007-Jun-21|1.61
VLCC_TD3_DBBL|2007-Jun-22|1.58
VLCC_TD3_DBBL|2007-Jun-25|1.49
VLCC_TD3_DBBL|2007-Jun-26|1.46
VLCC_TD3_DBBL|2007-Jun-27|1.42
VLCC_TD3_DBBL|2007-Jun-28|1.39
VLCC_TD3_DBBL|2007-Jun-29|1.42
VLCC_TD3_DBBL|2007-Jul-02|1.44
VLCC_TD3_DBBL|2007-Jul-03|1.46
VLCC_TD3_DBBL|2007-Jul-04|1.49
VLCC_TD3_DBBL|2007-Jul-05|1.49
VLCC_TD3_DBBL|2007-Jul-06|1.46
VLCC_TD3_DBBL|2007-Jul-09|1.46
VLCC_TD3_DBBL|2007-Jul-10|1.44
VLCC_TD3_DBBL|2007-Jul-11|1.42
VLCC_TD3_DBBL|2007-Jul-12|1.42
VLCC_TD3_DBBL|2007-Jul-13|1.39
VLCC_TD3_DBBL|2007-Jul-16|1.39
VLCC_TD3_DBBL|2007-Jul-17|1.39
VLCC_TD3_DBBL|2007-Jul-18|1.37
VLCC_TD3_DBBL|2007-Jul-19|1.35
VLCC_TD3_DBBL|2007-Jul-20|1.32
VLCC_TD3_DBBL|2007-Jul-23|1.32
VLCC_TD3_DBBL|2007-Jul-24|1.32
VLCC_TD3_DBBL|2007-Jul-25|1.32
VLCC_TD3_DBBL|2007-Jul-26|1.3
VLCC_TD3_DBBL|2007-Jul-27|1.3
VLCC_TD3_DBBL|2007-Jul-30|1.3
VLCC_TD3_DBBL|2007-Jul-31|1.28
VLCC_TD3_DBBL|2007-Aug-01|1.25
VLCC_TD3_DBBL|2007-Aug-02|1.23
VLCC_TD3_DBBL|2007-Aug-03|1.23
VLCC_TD3_DBBL|2007-Aug-06|1.2
VLCC_TD3_DBBL|2007-Aug-07|1.2
VLCC_TD3_DBBL|2007-Aug-08|1.2
VLCC_TD3_DBBL|2007-Aug-09|1.2
VLCC_TD3_DBBL|2007-Aug-10|1.2
VLCC_TD3_DBBL|2007-Aug-13|1.18
VLCC_TD3_DBBL|2007-Aug-14|1.18
VLCC_TD3_DBBL|2007-Aug-15|1.18
VLCC_TD3_DBBL|2007-Aug-16|1.18
VLCC_TD3_DBBL|2007-Aug-17|1.18
VLCC_TD3_DBBL|2007-Aug-20|1.2
VLCC_TD3_DBBL|2007-Aug-21|1.23
VLCC_TD3_DBBL|2007-Aug-22|1.49
VLCC_TD3_DBBL|2007-Aug-23|1.56
VLCC_TD3_DBBL|2007-Aug-24|1.56
VLCC_TD3_DBBL|2007-Aug-28|1.56
VLCC_TD3_DBBL|2007-Aug-29|1.49
VLCC_TD3_DBBL|2007-Aug-30|1.46
VLCC_TD3_DBBL|2007-Aug-31|1.44
VLCC_TD3_DBBL|2007-Sep-03|1.37
VLCC_TD3_DBBL|2007-Sep-04|1.3
VLCC_TD3_DBBL|2007-Sep-05|1.28
VLCC_TD3_DBBL|2007-Sep-06|1.25
VLCC_TD3_DBBL|2007-Sep-07|1.23
VLCC_TD3_DBBL|2007-Sep-10|1.23
VLCC_TD3_DBBL|2007-Sep-11|1.23
VLCC_TD3_DBBL|2007-Sep-12|1.18
VLCC_TD3_DBBL|2007-Sep-13|1.16
VLCC_TD3_DBBL|2007-Sep-14|1.16
VLCC_TD3_DBBL|2007-Sep-17|1.18
VLCC_TD3_DBBL|2007-Sep-18|1.2
VLCC_TD3_DBBL|2007-Sep-19|1.23
VLCC_TD3_DBBL|2007-Sep-20|1.37
VLCC_TD3_DBBL|2007-Sep-21|1.46
VLCC_TD3_DBBL|2007-Sep-24|1.51
VLCC_TD3_DBBL|2007-Sep-25|1.51
VLCC_TD3_DBBL|2007-Sep-26|1.51
VLCC_TD3_DBBL|2007-Sep-27|1.51
VLCC_TD3_DBBL|2007-Sep-28|1.49
VLCC_TD3_DBBL|2007-Oct-01|1.46
VLCC_TD3_DBBL|2007-Oct-02|1.44
VLCC_TD3_DBBL|2007-Oct-03|1.39
VLCC_TD3_DBBL|2007-Oct-04|1.35
VLCC_TD3_DBBL|2007-Oct-05|1.28
VLCC_TD3_DBBL|2007-Oct-08|1.25
VLCC_TD3_DBBL|2007-Oct-09|1.18
VLCC_TD3_DBBL|2007-Oct-10|1.23
VLCC_TD3_DBBL|2007-Oct-11|1.23
VLCC_TD3_DBBL|2007-Oct-12|1.23
VLCC_TD3_DBBL|2007-Oct-15|1.25
VLCC_TD3_DBBL|2007-Oct-16|1.3
VLCC_TD3_DBBL|2007-Oct-17|1.35
VLCC_TD3_DBBL|2007-Oct-18|1.42
VLCC_TD3_DBBL|2007-Oct-19|1.44
VLCC_TD3_DBBL|2007-Oct-22|1.44
VLCC_TD3_DBBL|2007-Oct-23|1.42
VLCC_TD3_DBBL|2007-Oct-24|1.39
VLCC_TD3_DBBL|2007-Oct-25|1.37
VLCC_TD3_DBBL|2007-Oct-26|1.37
VLCC_TD3_DBBL|2007-Oct-29|1.35
VLCC_TD3_DBBL|2007-Oct-30|1.39
VLCC_TD3_DBBL|2007-Oct-31|1.42
VLCC_TD3_DBBL|2007-Nov-01|1.44
VLCC_TD3_DBBL|2007-Nov-02|1.44
VLCC_TD3_DBBL|2007-Nov-05|1.42
VLCC_TD3_DBBL|2007-Nov-06|1.39
VLCC_TD3_DBBL|2007-Nov-07|1.39
VLCC_TD3_DBBL|2007-Nov-08|1.39
VLCC_TD3_DBBL|2007-Nov-09|1.39
VLCC_TD3_DBBL|2007-Nov-12|1.42
VLCC_TD3_DBBL|2007-Nov-13|1.44
VLCC_TD3_DBBL|2007-Nov-14|1.54
VLCC_TD3_DBBL|2007-Nov-15|1.61
VLCC_TD3_DBBL|2007-Nov-16|1.65
VLCC_TD3_DBBL|2007-Nov-19|1.75
VLCC_TD3_DBBL|2007-Nov-20|1.84
VLCC_TD3_DBBL|2007-Nov-21|1.94
VLCC_TD3_DBBL|2007-Nov-22|2.32
VLCC_TD3_DBBL|2007-Nov-23|3
VLCC_TD3_DBBL|2007-Nov-26|3.21
VLCC_TD3_DBBL|2007-Nov-27|3.61
VLCC_TD3_DBBL|2007-Nov-28|3.97
VLCC_TD3_DBBL|2007-Nov-29|4.06
VLCC_TD3_DBBL|2007-Nov-30|4.09
VLCC_TD3_DBBL|2007-Dec-03|4.09
VLCC_TD3_DBBL|2007-Dec-04|4.06
VLCC_TD3_DBBL|2007-Dec-05|4.02
VLCC_TD3_DBBL|2007-Dec-06|4.09
VLCC_TD3_DBBL|2007-Dec-07|4.47
VLCC_TD3_DBBL|2007-Dec-10|5.08
VLCC_TD3_DBBL|2007-Dec-11|5.36
VLCC_TD3_DBBL|2007-Dec-12|5.41
VLCC_TD3_DBBL|2007-Dec-13|5.55
VLCC_TD3_DBBL|2007-Dec-14|6.59
VLCC_TD3_DBBL|2007-Dec-17|7.28
VLCC_TD3_DBBL|2007-Dec-18|7.54
VLCC_TD3_DBBL|2007-Dec-19|7.51
VLCC_TD3_DBBL|2007-Dec-20|6.73
VLCC_TD3_DBBL|2007-Dec-21|6.62
VLCC_TD3_DBBL|2007-Dec-24|6.54
VLCC_TD3_DBBL|2008-Jan-02|6.06
VLCC_TD3_DBBL|2008-Jan-03|6.04
VLCC_TD3_DBBL|2008-Jan-04|5.82
VLCC_TD3_DBBL|2008-Jan-07|5.51
VLCC_TD3_DBBL|2008-Jan-08|4.6
VLCC_TD3_DBBL|2008-Jan-09|4.19
VLCC_TD3_DBBL|2008-Jan-10|4.02
VLCC_TD3_DBBL|2008-Jan-11|3.85
VLCC_TD3_DBBL|2008-Jan-14|3.56
VLCC_TD3_DBBL|2008-Jan-15|3.49
VLCC_TD3_DBBL|2008-Jan-16|3.15
VLCC_TD3_DBBL|2008-Jan-17|2.91
VLCC_TD3_DBBL|2008-Jan-18|2.74
VLCC_TD3_DBBL|2008-Jan-21|2.62
VLCC_TD3_DBBL|2008-Jan-22|2.45
VLCC_TD3_DBBL|2008-Jan-23|2.19
VLCC_TD3_DBBL|2008-Jan-24|2.12
VLCC_TD3_DBBL|2008-Jan-25|1.93
VLCC_TD3_DBBL|2008-Jan-28|2.07
VLCC_TD3_DBBL|2008-Jan-29|2.33
VLCC_TD3_DBBL|2008-Jan-30|2.84
VLCC_TD3_DBBL|2008-Jan-31|2.98
VLCC_TD3_DBBL|2008-Feb-01|3.01
VLCC_TD3_DBBL|2008-Feb-04|2.98
VLCC_TD3_DBBL|2008-Feb-05|2.89
VLCC_TD3_DBBL|2008-Feb-06|2.77
VLCC_TD3_DBBL|2008-Feb-07|2.7
VLCC_TD3_DBBL|2008-Feb-08|2.6
VLCC_TD3_DBBL|2008-Feb-11|2.58
VLCC_TD3_DBBL|2008-Feb-12|2.6
VLCC_TD3_DBBL|2008-Feb-13|2.67
VLCC_TD3_DBBL|2008-Feb-14|2.72
VLCC_TD3_DBBL|2008-Feb-15|2.72
VLCC_TD3_DBBL|2008-Feb-18|2.74
VLCC_TD3_DBBL|2008-Feb-19|2.74
VLCC_TD3_DBBL|2008-Feb-20|2.74
VLCC_TD3_DBBL|2008-Feb-21|2.74
VLCC_TD3_DBBL|2008-Feb-22|2.79
VLCC_TD3_DBBL|2008-Feb-25|2.79
VLCC_TD3_DBBL|2008-Feb-26|2.94
VLCC_TD3_DBBL|2008-Feb-27|3.15
VLCC_TD3_DBBL|2008-Feb-28|3.2
VLCC_TD3_DBBL|2008-Feb-29|3.2
VLCC_TD3_DBBL|2008-Mar-03|3.06
VLCC_TD3_DBBL|2008-Mar-04|2.98
VLCC_TD3_DBBL|2008-Mar-05|2.89
VLCC_TD3_DBBL|2008-Mar-06|2.79
VLCC_TD3_DBBL|2008-Mar-07|2.53
VLCC_TD3_DBBL|2008-Mar-10|2.21
VLCC_TD3_DBBL|2008-Mar-11|2.14
VLCC_TD3_DBBL|2008-Mar-12|2.12
VLCC_TD3_DBBL|2008-Mar-13|2.12
VLCC_TD3_DBBL|2008-Mar-14|2.14
VLCC_TD3_DBBL|2008-Mar-17|2.24
VLCC_TD3_DBBL|2008-Mar-18|2.7
VLCC_TD3_DBBL|2008-Mar-19|2.82
VLCC_TD3_DBBL|2008-Mar-20|2.89
VLCC_TD3_DBBL|2008-Mar-25|3.18
VLCC_TD3_DBBL|2008-Mar-26|3.22
VLCC_TD3_DBBL|2008-Mar-27|3.2
VLCC_TD3_DBBL|2008-Mar-28|3.13
VLCC_TD3_DBBL|2008-Mar-31|3.13
VLCC_TD3_DBBL|2008-Apr-01|3.03
VLCC_TD3_DBBL|2008-Apr-02|2.86
VLCC_TD3_DBBL|2008-Apr-03|2.48
VLCC_TD3_DBBL|2008-Apr-04|2.12
VLCC_TD3_DBBL|2008-Apr-07|2
VLCC_TD3_DBBL|2008-Apr-08|1.93
VLCC_TD3_DBBL|2008-Apr-09|1.88
VLCC_TD3_DBBL|2008-Apr-10|1.97
VLCC_TD3_DBBL|2008-Apr-11|2.24
VLCC_TD3_DBBL|2008-Apr-14|2.48
VLCC_TD3_DBBL|2008-Apr-15|2.72
VLCC_TD3_DBBL|2008-Apr-16|2.82
VLCC_TD3_DBBL|2008-Apr-17|3.01
VLCC_TD3_DBBL|2008-Apr-18|3.06
VLCC_TD3_DBBL|2008-Apr-21|3.18
VLCC_TD3_DBBL|2008-Apr-22|3.42
VLCC_TD3_DBBL|2008-Apr-23|3.61
VLCC_TD3_DBBL|2008-Apr-24|3.8
VLCC_TD3_DBBL|2008-Apr-25|4.09
